"edition","fy_year","sheet","class_code","class_name","procedure_code","procedure_name","points_num","pref_code","pref_name","count"
9,2022,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"32","島根県",140
9,2022,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"33","岡山県",116
9,2022,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"34","広島県",374
9,2022,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"35","山口県",37
9,2022,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"36","徳島県",57
9,2022,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"37","香川県",36
9,2022,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"38","愛媛県",115
9,2022,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"39","高知県",38
9,2022,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"40","福岡県",471
9,2022,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"41","佐賀県",65
9,2022,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"42","長崎県",159
9,2022,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"43","熊本県",133
9,2022,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"44","大分県",NA
9,2022,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"45","宮崎県",194
9,2022,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"46","鹿児島県",57
9,2022,"入院","M001","体外照射","180021710","体外照射（高エネルギー放射線治療）（２回目）（３門照射を行った場合）",660,"47","沖縄県",24
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"01","北海道",634
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"02","青森県",146
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"03","岩手県",109
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"04","宮城県",272
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"05","秋田県",139
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"06","山形県",37
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"07","福島県",220
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"08","茨城県",334
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"09","栃木県",330
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"10","群馬県",207
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"11","埼玉県",346
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"12","千葉県",175
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"13","東京都",2154
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"14","神奈川県",853
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"15","新潟県",176
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"16","富山県",119
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"17","石川県",149
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"18","福井県",146
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"19","山梨県",82
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"20","長野県",127
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"21","岐阜県",536
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"22","静岡県",1070
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"23","愛知県",1098
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"24","三重県",303
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"25","滋賀県",71
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"26","京都府",343
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"27","大阪府",830
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"28","兵庫県",550
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"29","奈良県",65
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"30","和歌山県",169
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"31","鳥取県",15
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"32","島根県",108
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"33","岡山県",166
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"34","広島県",345
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"35","山口県",56
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"36","徳島県",276
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"37","香川県",88
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"38","愛媛県",133
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"39","高知県",52
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"40","福岡県",1603
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"41","佐賀県",360
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"42","長崎県",398
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"43","熊本県",138
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"44","大分県",56
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"45","宮崎県",86
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"46","鹿児島県",381
9,2022,"入院","M001","体外照射","180021810","体外照射（高エネルギー放射線治療）（２回目）（４門以上の照射を行った場合）",900,"47","沖縄県",71
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"01","北海道",59
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"02","青森県",0
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"03","岩手県",0
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"04","宮城県",32
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"05","秋田県",0
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"06","山形県",0
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"07","福島県",37
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"08","茨城県",23
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"09","栃木県",0
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"10","群馬県",0
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"11","埼玉県",0
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"12","千葉県",21
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"13","東京都",197
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"14","神奈川県",16
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"15","新潟県",16
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"16","富山県",0
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"17","石川県",0
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"18","福井県",NA
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"19","山梨県",0
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"20","長野県",10
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"21","岐阜県",NA
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"22","静岡県",0
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"23","愛知県",25
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"24","三重県",36
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"25","滋賀県",0
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"26","京都府",57
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"27","大阪府",14
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"28","兵庫県",0
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"29","奈良県",27
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"30","和歌山県",NA
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"31","鳥取県",0
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"32","島根県",0
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"33","岡山県",19
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"34","広島県",20
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"35","山口県",0
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"36","徳島県",0
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"37","香川県",NA
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"38","愛媛県",25
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"39","高知県",33
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"40","福岡県",26
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"41","佐賀県",0
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"42","長崎県",NA
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"43","熊本県",17
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"44","大分県",0
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"45","宮崎県",0
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"46","鹿児島県",0
9,2022,"入院","M001","体外照射","180021910","体外照射（高エネルギー放射線治療）（２回目）（運動照射を行った場合）",900,"47","沖縄県",105
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"01","北海道",51
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"02","青森県",0
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"03","岩手県",0
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"04","宮城県",0
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"05","秋田県",0
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"06","山形県",0
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"07","福島県",31
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"08","茨城県",99
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"09","栃木県",0
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"10","群馬県",0
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"11","埼玉県",10
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"12","千葉県",85
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"13","東京都",248
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"14","神奈川県",0
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"15","新潟県",0
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"16","富山県",0
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"17","石川県",25
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"18","福井県",16
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"19","山梨県",NA
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"20","長野県",NA
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"21","岐阜県",86
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"22","静岡県",152
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"23","愛知県",96
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"24","三重県",137
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"25","滋賀県",NA
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"26","京都府",135
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"27","大阪府",115
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"28","兵庫県",NA
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"29","奈良県",0
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"30","和歌山県",49
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"31","鳥取県",0
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"32","島根県",0
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"33","岡山県",107
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"34","広島県",14
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"35","山口県",0
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"36","徳島県",0
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"37","香川県",0
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"38","愛媛県",24
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"39","高知県",0
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"40","福岡県",307
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"41","佐賀県",10
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"42","長崎県",11
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"43","熊本県",10
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"44","大分県",0
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"45","宮崎県",0
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"46","鹿児島県",142
9,2022,"入院","M001","体外照射","180022010","体外照射（高エネルギー放射線治療）（２回目）（原体照射を行った場合）",900,"47","沖縄県",0
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"01","北海道",24308
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"02","青森県",2941
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"03","岩手県",3482
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"04","宮城県",12691
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"05","秋田県",2360
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"06","山形県",2242
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"07","福島県",4310
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"08","茨城県",5335
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"09","栃木県",5489
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"10","群馬県",5532
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"11","埼玉県",10156
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"12","千葉県",12686
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"13","東京都",48771
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"14","神奈川県",16956
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"15","新潟県",4999
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"16","富山県",3429
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"17","石川県",3421
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"18","福井県",4283
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"19","山梨県",2983
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"20","長野県",5792
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"21","岐阜県",4692
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"22","静岡県",12442
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"23","愛知県",25819
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"24","三重県",6910
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"25","滋賀県",3288
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"26","京都府",10735
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"27","大阪府",31320
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"28","兵庫県",19627
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"29","奈良県",5144
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"30","和歌山県",3559
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"31","鳥取県",2556
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"32","島根県",1595
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"33","岡山県",6927
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"34","広島県",8149
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"35","山口県",3553
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"36","徳島県",4154
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"37","香川県",2685
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"38","愛媛県",6311
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"39","高知県",4032
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"40","福岡県",25603
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"41","佐賀県",381
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"42","長崎県",6207
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"43","熊本県",7073
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"44","大分県",3184
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"45","宮崎県",1192
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"46","鹿児島県",6351
9,2022,"入院","M001","体外照射","180031910","体外照射（強度変調放射線治療（ＩＭＲＴ））",3000,"47","沖縄県",6896
9,2022,"外来","M001","体外照射","180008810","体外照射（エックス線表在治療）（１回目）",110,"01","北海道",NA
9,2022,"外来","M001","体外照射","180008810","体外照射（エックス線表在治療）（１回目）",110,"02","青森県",NA
9,2022,"外来","M001","体外照射","180008810","体外照射（エックス線表在治療）（１回目）",110,"03","岩手県",NA
9,2022,"外来","M001","体外照射","180008810","体外照射（エックス線表在治療）（１回目）",110,"04","宮城県",NA
9,2022,"外来","M001","体外照射","180008810","体外照射（エックス線表在治療）（１回目）",110,"05","秋田県",NA
9,2022,"外来","M001","体外照射","180008810","体外照射（エックス線表在治療）（１回目）",110,"06","山形県",NA
9,2022,"外来","M001","体外照射","180008810","体外照射（エックス線表在治療）（１回目）",110,"07","福島県",NA
